l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
l1d_mono_lat,71655868,
l1d_reads,20978148,
l1d_trail_lat,37239161,
l1d_writes,14849786,
t0_hits,34416707,
t0_reads,20404838,
t0_writes,14011869,
t1_hits,152757,
t1_reads,94517,
t1_writes,58240,
t2_hits,118207,
t2_reads,78627,
t2_writes,39580,
t3_hits,1140263,
t3_reads,400166,
t3_writes,740097,
