l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
t0_writes,1081589,
t1_hits,130641,
t1_reads,110031,
t1_writes,20610,
t2_hits,249819,
t2_reads,231801,
t2_writes,18018,
t3_hits,21357466,
t3_reads,19607949,
t3_writes,1749517,
l1d_mono_lat,47970196,
l1d_reads,21115364,
l1d_trail_lat,45723024,
l1d_writes,2869734,
t0_hits,2247172,
t0_reads,1165583,
