l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
l1d_mono_lat,897154440,
l1d_reads,288493095,
l1d_trail_lat,855196899,
l1d_writes,160084125,
t0_hits,41957541,
t0_reads,23446547,
t0_writes,18510994,
t1_hits,12489637,
t1_reads,6469604,
t1_writes,6020033,
t2_hits,7851098,
t2_reads,4484152,
t2_writes,3366946,
t3_hits,386278944,
t3_reads,254092792,
t3_writes,132186152,
